# boot-timeline.py --retro, tool sha256 05dd4a74c349be5e161b44900474dc6b4795186d112456ee39485a59e4214273, paths: bench/2026-09-23
# one record per line; columns unused by a record are empty; seconds
# records: loader seg lm kboot cell nothing fragment class? term1 term1cell reset scale scalefit
record	firmware	variant	class	image	directory	capture	quantity	from	to	seg_class	n	value	median	min	max	p90	argmax	ratio	slope	ci_lo	ci_hi	r	note
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	decomp					17.238995											byte 153
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	decomp_done					18.275904											byte 226
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	kentry					18.283744											byte 254
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	wlan					18.935945											byte 281
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	nic					23.465509											byte 531
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	fastpath					24.297502											byte 858
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	userinit					25.268192											byte 883
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/M1-BOOT.log	ready					43.404778											byte 1862
kboot	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log																	its own C-8 line; `init started: BusyBox v1.13.4`
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	loader.booting	booting	chipname	identical	1	0.347327											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	loader.banner	booting	banner	identical	1	0.580757											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	loader.esc	banner	autoboot	identical	1	5.102142											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.031931											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.049544											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.649589											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.502612											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.811838											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.947985											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kernel.total	kentry	userinit	comparable	1	6.912024											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.095810											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.057378											
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	booting					0.024285											byte 55
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	chipname					0.371612											byte 56
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	ramsize					0.387717											byte 75
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	banner					0.605042											byte 129
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	autoboot					5.707184											byte 196
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	jump					5.707184											byte 196
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	decomp					5.717006											byte 231
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	decomp_done					6.748937											byte 304
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	kentry					6.756728											byte 332
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	wlan					7.406317											byte 359
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	nic					11.908929											byte 609
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	fastpath					12.720767											byte 936
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	userinit					13.668752											byte 961
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/M2-BOOT.log	ready					31.764562											byte 1940
kboot	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log																	inherited from P1-A; `RLXFW-B00`
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.231281											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.246918											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kernel.early	kentry	wlan	comparable	1	1.505786											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	5.140987											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	1.224543											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.140063											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kernel.total	kentry	userinit	comparable	1	11.011379											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.116240											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.374537											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.275227											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012049											
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	jump					0.008284											byte 12
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	decomp					0.015976											byte 41
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	decomp_done					1.247257											byte 114
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	kentry					1.255202											byte 142
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	b00					1.275174											byte 169
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	b09					1.550401											byte 1116
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	wlan					2.760988											byte 3070
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	nic					7.901975											byte 5217
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	fastpath					9.126518											byte 7064
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	b10					12.254532											byte 7620
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	userinit					12.266581											byte 7631
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r01-boot.log	ready					12.382821											byte 7946
kboot	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log																	inherited from P1L-r02-rz; `RLXFW-B00`
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.229789											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.242329											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kernel.early	kentry	wlan	comparable	1	1.504232											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	5.135754											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	1.223827											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.138961											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kernel.total	kentry	userinit	comparable	1	11.002774											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.116702											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.361805											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.275187											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011437											
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	jump					0.010643											byte 12
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	decomp					0.015334											byte 41
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	decomp_done					1.245123											byte 114
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	kentry					1.252972											byte 142
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	b00					1.273762											byte 169
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	b09					1.548949											byte 1116
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	wlan					2.757204											byte 3070
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	nic					7.892958											byte 5217
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	fastpath					9.116785											byte 7064
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	b10					12.244309											byte 7620
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	userinit					12.255746											byte 7631
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r02-boot.log	ready					12.372448											byte 7946
kboot	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log																	inherited from P1L-r03-rz; `RLXFW-B00`
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.230047											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	rtkload.total	jump	kentry	comparable	1	1.242191											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kernel.early	kentry	wlan	comparable	1	1.503630											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kernel.wlan	wlan	nic	comparable	1	5.134660											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kernel.nic	nic	fastpath	comparable	1	1.223940											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kernel.late	fastpath	userinit	comparable	1	3.138946											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kernel.total	kentry	userinit	comparable	1	11.001176											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	user.ready	userinit	ready	not-comparable	1	0.116062											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.359429											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.274089											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012033											
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	jump					0.011564											byte 12
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	decomp					0.016329											byte 41
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	decomp_done					1.246376											byte 114
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	kentry					1.253755											byte 142
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	b00					1.274365											byte 169
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	b09					1.548454											byte 1116
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	wlan					2.757385											byte 3070
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	nic					7.892045											byte 5217
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	fastpath					9.115985											byte 7064
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	b10					12.242898											byte 7620
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	userinit					12.254931											byte 7631
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1L-r03-boot.log	ready					12.370993											byte 7946
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log																	inherited from P1-RZ; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.201430											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.214962											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kernel.early	kentry	wlan	comparable	1	0.810694											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	4.533195											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	0.848276											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.121431											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kernel.total	kentry	userinit	comparable	1	9.313596											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.114218											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.642776											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046202											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011626											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	jump					0.009582											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	decomp					0.015407											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	decomp_done					1.216837											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	kentry					1.224544											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	b00					1.244938											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	b09					1.291140											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	wlan					2.035238											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	nic					6.568433											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	fastpath					7.416709											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	b10					10.526514											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	userinit					10.538140											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r01-boot.log	ready					10.652358											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log																	inherited from P1Q-r02-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.201145											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.215932											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kernel.early	kentry	wlan	comparable	1	0.809540											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	4.534946											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	0.847862											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.122019											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kernel.total	kentry	userinit	comparable	1	9.314367											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.114490											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.644789											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046625											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011798											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	jump					0.008725											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	decomp					0.015754											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	decomp_done					1.216899											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	kentry					1.224657											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	b00					1.244412											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	b09					1.291037											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	wlan					2.034197											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	nic					6.569143											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	fastpath					7.417005											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	b10					10.527226											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	userinit					10.539024											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r02-boot.log	ready					10.653514											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log																	inherited from P1Q-r03-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.201179											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	rtkload.total	jump	kentry	comparable	1	1.215751											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kernel.early	kentry	wlan	comparable	1	0.810345											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kernel.wlan	wlan	nic	comparable	1	4.533479											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kernel.nic	nic	fastpath	comparable	1	0.848698											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kernel.late	fastpath	userinit	comparable	1	3.121399											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kernel.total	kentry	userinit	comparable	1	9.313921											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	user.ready	userinit	ready	not-comparable	1	0.115006											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.644678											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046324											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011642											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	jump					0.008140											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	decomp					0.015031											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	decomp_done					1.216210											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	kentry					1.223891											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	b00					1.244537											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	b09					1.290861											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	wlan					2.034236											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	nic					6.567715											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	fastpath					7.416413											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	b10					10.526170											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	userinit					10.537812											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r03-boot.log	ready					10.652818											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log																	inherited from P1Q-r04-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.201207											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	rtkload.total	jump	kentry	comparable	1	1.213797											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kernel.early	kentry	wlan	comparable	1	0.811875											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kernel.wlan	wlan	nic	comparable	1	4.533046											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kernel.nic	nic	fastpath	comparable	1	0.847604											
