# boot-timeline.py --retro, tool sha256 a541392a0ffe7216f176f5f50995cc6eac0bcc4a384aa407a082037d5219ec7c, paths: bench/2026-09-25
# one record per line; columns unused by a record are empty; seconds
# records: loader seg lm kboot cell nothing fragment class? term1 term1cell reset scale scalefit
record	firmware	variant	class	image	directory	capture	quantity	from	to	seg_class	n	value	median	min	max	p90	argmax	ratio	slope	ci_lo	ci_hi	r	note
lm	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/M1-BOOT.log	fastpath					25.596497											byte 858
lm	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/M1-BOOT.log	userinit					26.569899											byte 883
lm	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/M1-BOOT.log	ready					45.228678											byte 1862
kboot	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log																	its own C-8 line; `init started: BusyBox v1.13.4`
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	loader.booting	booting	chipname	identical	1	0.356390											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	loader.banner	booting	banner	identical	1	0.597166											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	loader.esc	banner	autoboot	identical	1	5.237828											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.060331											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.078121											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.666807											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.623468											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.834322											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.974138											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kernel.total	kentry	userinit	comparable	1	7.098735											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.660134											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.836990											
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	booting					0.021550											byte 55
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	chipname					0.377940											byte 56
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	ramsize					0.383768											byte 75
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	banner					0.618716											byte 129
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	autoboot					5.856544											byte 196
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	jump					5.856544											byte 196
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	decomp					5.866460											byte 231
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	decomp_done					6.926791											byte 304
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	kentry					6.934665											byte 332
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	wlan					7.601472											byte 359
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	nic					12.224940											byte 609
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	fastpath					13.059262											byte 936
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	userinit					14.033400											byte 961
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	ready					32.693534											byte 1940
kboot	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log																	inherited from P1-A; `RLXFW-B00`
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.248109											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.260637											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kernel.early	kentry	wlan	comparable	1	1.523894											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	5.207950											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	1.240909											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.182861											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kernel.total	kentry	userinit	comparable	1	11.155614											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.118239											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.534490											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.293701											
seg	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011702											
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	jump					0.010810											byte 12
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	decomp					0.015263											byte 41
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	decomp_done					1.263372											byte 114
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	kentry					1.271447											byte 142
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	b00					1.291593											byte 169
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	b09					1.585294											byte 1116
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	wlan					2.795341											byte 3070
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	nic					8.003291											byte 5217
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	fastpath					9.244200											byte 7064
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	b10					12.415359											byte 7620
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	userinit					12.427061											byte 7631
lm	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	ready					12.545300											byte 7946
kboot	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log																	inherited from P1L-r02-rz; `RLXFW-B00`
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.247053											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.261662											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kernel.early	kentry	wlan	comparable	1	1.524951											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	5.207046											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	1.241001											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.183571											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kernel.total	kentry	userinit	comparable	1	11.156569											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.117483											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.535714											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.278543											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012449											
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	jump					0.009017											byte 12
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	decomp					0.015666											byte 41
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	decomp_done					1.262719											byte 114
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	kentry					1.270679											byte 142
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	b00					1.291116											byte 169
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	b09					1.569659											byte 1116
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	wlan					2.795630											byte 3070
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	nic					8.002676											byte 5217
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	fastpath					9.243677											byte 7064
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	b10					12.414799											byte 7620
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	userinit					12.427248											byte 7631
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	ready					12.544731											byte 7946
kboot	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log																	inherited from P1L-r03-rz; `RLXFW-B00`
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.247484											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	rtkload.total	jump	kentry	comparable	1	1.263017											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kernel.early	kentry	wlan	comparable	1	1.524901											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kernel.wlan	wlan	nic	comparable	1	5.207017											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kernel.nic	nic	fastpath	comparable	1	1.240976											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kernel.late	fastpath	userinit	comparable	1	3.183160											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kernel.total	kentry	userinit	comparable	1	11.156054											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	user.ready	userinit	ready	not-comparable	1	0.117854											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	12.536925											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.277730											
seg	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012175											
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	jump					0.007938											byte 12
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	decomp					0.015754											byte 41
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	decomp_done					1.263238											byte 114
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	kentry					1.270955											byte 142
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	b00					1.292086											byte 169
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	b09					1.569816											byte 1116
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	wlan					2.795856											byte 3070
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	nic					8.002873											byte 5217
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	fastpath					9.243849											byte 7064
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	b10					12.414834											byte 7620
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	userinit					12.427009											byte 7631
lm	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	ready					12.544863											byte 7946
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log																	inherited from P1-RZ; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.216999											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.230863											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kernel.early	kentry	wlan	comparable	1	0.822178											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	4.597486											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	0.860619											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.165454											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kernel.total	kentry	userinit	comparable	1	9.445737											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.116278											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.792878											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.047282											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011938											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	jump					0.010526											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	decomp					0.016422											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	decomp_done					1.233421											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	kentry					1.241389											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	b00					1.262088											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	b09					1.309370											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	wlan					2.063567											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	nic					6.661053											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	fastpath					7.521672											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	b10					10.675188											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	userinit					10.687126											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	ready					10.803404											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log																	inherited from P1Q-r02-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.218082											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.229956											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kernel.early	kentry	wlan	comparable	1	0.821267											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	4.597760											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	0.860585											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.165495											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kernel.total	kentry	userinit	comparable	1	9.445107											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.115885											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.790948											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.047165											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011823											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	jump					0.011284											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	decomp					0.015389											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	decomp_done					1.233471											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	kentry					1.241240											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	b00					1.261703											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	b09					1.308868											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	wlan					2.062507											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	nic					6.660267											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	fastpath					7.520852											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	b10					10.674524											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	userinit					10.686347											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	ready					10.802232											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log																	inherited from P1Q-r03-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.218048											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	rtkload.total	jump	kentry	comparable	1	1.232254											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kernel.early	kentry	wlan	comparable	1	0.821556											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kernel.wlan	wlan	nic	comparable	1	4.597682											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kernel.nic	nic	fastpath	comparable	1	0.860628											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kernel.late	fastpath	userinit	comparable	1	3.165801											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kernel.total	kentry	userinit	comparable	1	9.445667											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	user.ready	userinit	ready	not-comparable	1	0.116307											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.794228											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.047093											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012142											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	jump					0.008891											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	decomp					0.015128											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	decomp_done					1.233176											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	kentry					1.241145											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	b00					1.262016											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	b09					1.309109											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	wlan					2.062701											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	nic					6.660383											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	fastpath					7.521011											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	b10					10.674670											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	userinit					10.686812											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	ready					10.803119											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log																	inherited from P1Q-r04-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.217126											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	rtkload.total	jump	kentry	comparable	1	1.231111											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	kernel.early	kentry	wlan	comparable	1	0.821768											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	kernel.wlan	wlan	nic	comparable	1	4.597318											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	kernel.nic	nic	fastpath	comparable	1	0.861352											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	kernel.late	fastpath	userinit	comparable	1	3.165364											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	kernel.total	kentry	userinit	comparable	1	9.445802											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	user.ready	userinit	ready	not-comparable	1	0.116198											
